rank,2023 RANK,Institution_name,location_QS,SIZE,FOCUS,RESEARCH,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,scores_overall_QS,Rank,scores_overall_THE,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location_THE,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,Country
404.0,625.5,Istanbul Technical University,Turkey,L,FO,VH,5.0,A,24.2,357.0,60.4,131.0,12.1,701.0,13.3,674.0,7.3,701.0,18.3,569.0,37.2,398.0,23.0,365.0,63.1,232.0,27.6,155.0,66.3,5440.0,35.8,436.0,36.6,312.0,51.8,970.0,87.3,183.0,45.8,937.0,Turkey,19055,25.8,14,0.888888889,Turkey
404.0,453.0,"University of California, Riverside",United States,L,FC,VH,4.0,A,17.5,505.0,7.0,601.0,6.7,701.0,59.9,207.0,63.0,307.0,9.1,701.0,45.1,346.0,10.0,701.0,46.6,327.0,27.6,155.0,66.3,2560.0,35.9,429.0,35.4,336.0,85.7,194.0,70.6,415.0,77.0,297.0,United States,25670,19.6,14,0.888888889,United States
404.0,412.0,University of the Philippines,Philippines,XL,FC,HI,5.0,A,34.4,250.0,58.9,136.0,38.0,415.0,1.9,701.0,1.6,701.0,1.1,701.0,9.3,685.0,35.3,213.0,38.7,370.0,27.6,155.0,66.3,13890.0,25.4,977.0,15.3,1098.0,38.7,1246.0,22.8,1409.0,38.4,1174.0,Philippines,53676,11.1,0,0.888888889,Philippines
407.0,525.5,University of Delhi,India,L,FC,VH,5.0,A,36.1,240.0,28.2,344.0,3.9,701.0,22.5,522.0,1.4,701.0,1.7,701.0,24.7,502.0,91.4,34.0,31.0,432.0,27.4,155.0,66.3,8520.0,40.4,295.0,24.2,642.0,39.0,1240.0,40.5,969.0,23.3,1766.0,India,29532,23.8,1,0.888888889,India
410.0,369.0,University of Kansas,United States,L,FC,VH,5.0,A,15.1,577.0,13.3,601.0,83.6,116.0,9.0,701.0,72.6,263.0,7.8,701.0,35.7,414.0,23.5,359.0,71.8,194.0,27.2,155.0,66.3,3770.0,42.7,249.0,25.9,574.0,73.1,478.0,79.9,264.0,58.6,611.0,United States,23410,9.5,7,0.888888889,United States
413.0,438.0,Oxford Brookes University,United Kingdom,L,CO,HI,3.0,A,28.9,301.0,29.7,329.0,13.8,701.0,8.4,701.0,68.8,282.0,70.3,209.0,27.1,481.0,18.4,454.0,34.3,409.0,27.1,155.0,66.3,7420.0,25.1,996.0,21.1,765.0,62.5,719.0,29.1,1199.0,87.9,151.0,United Kingdom,13860,14.0,25,0.888888889,United Kingdom
415.0,461.0,James Cook University,Australia,M,FC,VH,4.0,A,15.4,567.0,8.7,601.0,14.1,701.0,51.1,255.0,42.0,393.0,13.5,650.0,42.5,359.0,9.0,701.0,83.3,131.0,27.0,155.0,66.3,3750.0,28.3,787.0,30.9,447.0,79.6,330.0,58.9,664.0,77.7,283.0,Australia,9759,17.3,9,0.888888889,Australia
418.0,264.0,Tomsk State University,Russia,M,CO,VH,5.0,A,23.1,376.0,10.9,601.0,99.4,32.0,5.1,701.0,23.7,555.0,91.5,109.0,23.4,514.0,7.3,701.0,3.0,701.0,26.9,155.0,66.3,5930.0,49.2,140.0,40.0,250.0,31.8,1405.0,53.8,740.0,79.1,263.0,Russian Federation,7930,11.6,37,0.888888889,Russia
419.0,443.0,Washington State University,United States,L,FC,VH,5.0,A,24.4,354.0,17.9,489.0,16.2,701.0,35.4,386.0,50.0,358.0,5.5,701.0,46.5,335.0,11.1,701.0,49.7,309.0,26.8,155.0,66.3,3470.0,36.9,394.0,34.5,365.0,74.8,442.0,82.9,230.0,60.3,578.0,United States,28896,18.8,6,0.888888889,United States
421.0,284.0,Graz University of Technology,Austria,M,FO,VH,5.0,A,14.5,595.0,11.0,601.0,99.5,31.0,13.6,664.0,75.0,255.0,58.8,258.0,10.4,664.0,13.6,629.0,4.2,701.0,26.7,155.0,66.3,5380.0,40.4,296.0,21.4,750.0,51.5,977.0,91.5,148.0,81.5,232.0,Austria,6660,8.2,24,0.888888889,Austria
421.0,260.0,Novosibirsk State University,Russia,M,CO,VH,4.0,A,27.5,317.0,14.4,572.0,93.5,69.0,12.6,685.0,6.7,701.0,56.3,264.0,5.3,701.0,12.9,667.0,6.8,701.0,26.7,155.0,66.3,7330.0,42.2,260.0,36.6,313.0,31.6,1409.0,40.7,963.0,51.9,743.0,Russian Federation,7264,6.6,20,0.888888889,Russia
426.0,535.5,University of Limerick,Ireland,L,FC,HI,4.0,A,17.5,507.0,29.1,337.0,14.0,701.0,21.9,529.0,88.4,190.0,28.6,434.0,34.6,421.0,13.9,614.0,58.9,254.0,26.6,155.0,66.3,4500.0,27.1,870.0,32.6,406.0,64.1,689.0,75.9,318.0,76.1,311.0,Ireland,14640,27.1,15,0.888888889,Ireland
427.0,555.5,Anna University,India,L,FO,VH,3.0,A,8.5,601.0,8.5,601.0,5.3,701.0,99.8,12.0,18.6,606.0,1.5,701.0,33.8,427.0,9.8,701.0,19.9,545.0,26.5,155.0,66.3,5100.0,32.0,589.0,26.3,561.0,72.4,499.0,51.0,791.0,20.4,1852.0,India,12824,13.1,1,0.888888889,India
429.0,457.0,University of Trento,Italy,L,CO,VH,4.0,A,24.6,352.0,8.9,601.0,19.3,685.0,44.0,305.0,26.9,509.0,6.2,701.0,61.0,238.0,9.3,701.0,34.9,400.0,26.3,155.0,66.3,3970.0,29.3,732.0,34.8,355.0,80.5,312.0,65.2,543.0,61.1,561.0,Italy,14100,18.4,7,0.888888889,Italy
431.0,477.0,Koç University,Turkey,M,FC,HI,3.0,B,22.4,393.0,47.3,187.0,24.0,591.0,28.6,448.0,27.3,504.0,11.2,687.0,6.4,701.0,11.0,701.0,29.9,449.0,26.2,155.0,66.3,3780.0,31.8,596.0,40.5,244.0,68.9,582.0,91.9,146.0,57.4,635.0,Turkey,6427,19.5,9,0.888888889,Turkey
431.0,565.5,Murdoch University,Australia,M,CO,VH,3.0,A,7.3,601.0,5.3,601.0,5.4,701.0,53.1,242.0,86.3,200.0,76.6,178.0,40.1,378.0,14.2,593.0,23.7,506.0,26.2,155.0,66.3,3840.0,23.2,1138.0,29.6,483.0,81.4,293.0,67.2,495.0,94.2,62.0,Australia,14816,34.0,38,0.888888889,Australia
431.0,436.0,National Taipei University of Technology,Taiwan,M,FO,VH,3.0,A,15.0,584.0,57.7,144.0,27.0,560.0,34.3,398.0,21.1,582.0,18.2,571.0,1.3,701.0,17.3,485.0,12.6,638.0,26.2,155.0,66.3,9320.0,27.3,862.0,25.0,611.0,35.8,1307.0,94.1,127.0,41.6,1065.0,Taiwan,9868,15.6,10,0.888888889,Taiwan
431.0,332.0,National Taiwan Normal University,Taiwan,M,CO,VH,4.0,A,34.5,248.0,20.8,448.0,65.4,209.0,5.9,701.0,14.5,674.0,26.7,452.0,1.5,701.0,14.7,571.0,43.2,344.0,26.2,155.0,66.3,5660.0,35.0,462.0,32.0,417.0,51.4,983.0,92.7,139.0,50.4,792.0,Taiwan,10878,12.3,12,0.888888889,Taiwan
431.0,505.5,University of Stirling,United Kingdom,M,CO,VH,4.0,A,11.5,601.0,10.2,601.0,10.5,701.0,34.7,391.0,71.9,266.0,83.5,149.0,14.4,607.0,14.8,566.0,79.8,152.0,26.2,155.0,66.3,4830.0,23.0,1153.0,26.2,563.0,82.4,278.0,41.0,954.0,91.4,109.0,United Kingdom,10650,18.7,28,0.888888889,United Kingdom
436.0,471.0,Dublin City University,Ireland,L,FC,HI,3.0,A,19.7,452.0,27.0,360.0,25.6,575.0,12.4,690.0,76.0,248.0,19.3,557.0,19.3,548.0,24.8,334.0,81.7,137.0,26.0,155.0,66.3,4250.0,24.5,1041.0,35.2,343.0,77.1,392.0,62.8,595.0,73.9,351.0,Ireland,14325,26.1,12,0.888888889,Ireland
436.0,415.0,Tampere University,Finland,L,FC,VH,1.0,A,22.5,391.0,19.5,463.0,23.9,595.0,31.8,422.0,32.0,473.0,6.4,701.0,56.4,275.0,20.6,406.0,37.2,387.0,26.0,155.0,66.3,3400.0,30.6,663.0,38.4,275.0,80.9,304.0,93.1,136.0,49.8,807.0,Finland,16236,20.7,7,0.888888889,Finland
441.0,433.0,Université Laval,Canada,L,FC,VH,5.0,A,19.9,443.0,11.0,601.0,25.6,577.0,25.1,484.0,67.4,290.0,36.3,372.0,55.4,280.0,24.4,343.0,31.0,432.0,25.9,155.0,66.3,2720.0,40.7,286.0,38.7,267.0,73.7,469.0,94.2,125.0,76.2,310.0,Canada,30362,17.9,16,0.888888889,Canada
441.0,392.0,University of Utah,United States,L,FC,VH,5.0,A,15.9,548.0,6.0,601.0,53.0,295.0,36.5,383.0,25.3,530.0,10.1,701.0,54.4,289.0,14.9,560.0,49.0,315.0,25.9,155.0,66.3,2470.0,43.5,232.0,38.5,271.0,87.0,174.0,83.5,221.0,40.9,1085.0,United States,31502,13.3,8,0.888888889,United States
444.0,625.5,National and Kapodistrian University of Athens,Greece,XL,FC,VH,5.0,A,26.3,336.0,31.6,312.0,2.0,701.0,29.1,441.0,9.9,701.0,16.2,595.0,72.8,182.0,28.9,276.0,16.1,592.0,25.8,155.0,66.3,5650.0,22.6,1179.0,23.9,659.0,77.3,387.0,89.8,168.0,56.6,651.0,Greece,67934,34.0,11,0.888888889,Greece
444.0,350.0,University of Connecticut,United States,L,FC,VH,5.0,A,15.1,576.0,6.9,601.0,14.5,701.0,41.6,327.0,47.0,368.0,19.0,560.0,61.4,237.0,21.7,383.0,61.9,243.0,25.8,155.0,66.3,3620.0,41.2,274.0,30.2,465.0,72.8,486.0,68.7,462.0,64.6,492.0,United States,28128,13.1,11,0.888888889,United States
446.0,565.5,Aston University,United Kingdom,L,CO,VH,4.0,A,12.9,601.0,22.8,416.0,10.0,701.0,34.1,400.0,93.0,164.0,38.3,359.0,50.5,310.0,18.1,463.0,12.3,640.0,25.7,155.0,66.3,4020.0,22.2,1205.0,26.5,554.0,82.5,270.0,64.1,563.0,95.2,44.0,United Kingdom,12950,19.0,25,0.888888889,United Kingdom
446.0,347.0,University of Jyväskylä,Finland,M,FO,VH,4.0,A,17.2,518.0,12.5,601.0,86.2,100.0,15.3,626.0,40.9,404.0,2.8,701.0,54.7,287.0,11.4,701.0,30.2,447.0,25.7,155.0,66.3,4450.0,31.4,620.0,34.1,376.0,78.2,361.0,53.0,752.0,49.7,811.0,Finland,10702,13.8,3,0.888888889,Finland
451.0,535.5,Iran University of Science and Technology,"Iran, Islamic Republic of",L,FO,VH,4.0,A,6.6,601.0,23.2,410.0,2.5,701.0,94.8,54.0,18.6,606.0,1.5,701.0,11.1,652.0,5.5,701.0,1.5,701.0,25.6,155.0,66.3,4420.0,33.6,514.0,37.4,300.0,75.2,435.0,73.9,349.0,24.3,1729.0,Iran,14679,32.7,1,0.888888889,"Iran, Islamic Republic of"
454.0,378.0,Czech Technical University in Prague,Czech Republic,L,SP,Unknown,5.0,A,21.5,403.0,37.6,259.0,75.8,161.0,4.1,701.0,25.6,526.0,39.2,349.0,15.3,592.0,13.8,618.0,1.6,701.0,25.2,155.0,66.3,10370.0,30.9,642.0,18.8,873.0,32.2,1396.0,51.9,773.0,60.2,579.0,Czech Republic,15663,8.7,21,0.888888889,Czech Republic
454.0,461.0,Southeast University,China (Mainland),XL,FC,VH,3.0,A,12.8,601.0,7.4,601.0,23.9,593.0,73.1,134.0,15.1,664.0,3.5,701.0,21.1,536.0,8.8,701.0,16.9,581.0,25.2,155.0,66.3,3360.0,39.9,312.0,46.3,176.0,68.4,596.0,90.4,162.0,47.6,875.0,China,39637,12.4,4,0.888888889,China (Mainland)
454.0,384.0,Sultan Qaboos University,Oman,M,FC,VH,3.0,A,16.7,528.0,13.7,593.0,56.7,259.0,18.4,577.0,100.0,58.0,3.4,701.0,48.3,325.0,17.4,478.0,8.0,701.0,25.2,155.0,66.3,7720.0,28.1,805.0,22.2,721.0,62.3,726.0,35.7,1082.0,74.0,350.0,Oman,7512,9.2,4,0.888888889,Oman
461.0,515.5,Florida State University,United States,XL,FC,VH,5.0,A,25.1,349.0,25.7,374.0,6.8,701.0,30.7,430.0,15.6,659.0,3.9,701.0,40.1,379.0,20.5,407.0,54.3,283.0,24.9,155.0,66.3,2600.0,38.2,358.0,38.6,269.0,79.4,334.0,68.2,475.0,58.8,610.0,United States,39831,24.6,6,0.888888889,United States
465.0,525.5,University of Bordeaux,France,XL,FO,VH,5.0,A,30.2,289.0,5.3,601.0,14.4,701.0,21.4,537.0,25.6,527.0,19.5,554.0,91.2,74.0,11.9,701.0,35.8,393.0,24.7,155.0,66.3,3550.0,37.2,384.0,29.9,474.0,72.5,494.0,66.7,511.0,66.6,454.0,France,52643,21.7,14,0.888888889,France
465.0,625.5,University of Sharjah,United Arab Emirates,L,CO,VH,3.0,B,16.7,530.0,18.8,473.0,5.5,701.0,13.5,668.0,100.0,9.0,99.7,35.0,35.9,413.0,14.1,600.0,24.6,495.0,24.7,155.0,66.3,3900.0,20.7,1325.0,25.7,586.0,93.8,62.0,29.0,1202.0,98.8,1.0,United Arab Emirates,12848,18.9,51,0.888888889,United Arab Emirates
469.0,443.0,Illinois Institute of Technology,United States,M,CO,VH,5.0,B,14.2,601.0,15.6,532.0,13.0,701.0,48.5,280.0,30.1,490.0,94.1,93.0,1.5,701.0,13.6,632.0,2.5,701.0,24.6,155.0,66.3,3730.0,42.6,251.0,26.9,543.0,67.8,606.0,91.5,149.0,73.2,359.0,United States,6107,12.2,36,0.888888889,United States
472.0,338.0,Hiroshima University,Japan,L,FC,VH,4.0,A,23.6,366.0,14.0,581.0,81.0,136.0,9.6,701.0,17.3,624.0,12.9,663.0,30.0,457.0,9.8,701.0,37.5,382.0,24.5,155.0,66.3,6660.0,39.6,318.0,26.4,557.0,44.7,1124.0,68.5,466.0,51.5,754.0,Japan,14590,7.6,10,0.888888889,Japan
476.0,363.0,Kobe University,Japan,L,FC,VH,4.0,A,28.5,308.0,38.8,248.0,53.2,292.0,11.6,701.0,7.4,701.0,7.7,701.0,8.7,701.0,11.9,701.0,10.9,658.0,24.3,155.0,66.3,6930.0,39.5,325.0,27.2,535.0,48.1,1056.0,75.4,329.0,39.0,1149.0,Japan,15333,10.2,7,0.888888889,Japan
480.0,505.5,Missouri University of Science and Technology,United States,M,CO,VH,5.0,A,4.6,601.0,4.8,601.0,6.5,701.0,85.1,94.0,61.1,313.0,12.3,674.0,2.1,701.0,9.6,701.0,1.6,701.0,24.0,155.0,66.3,4550.0,33.2,537.0,28.7,501.0,69.6,566.0,88.1,179.0,72.4,372.0,United States,7271,21.6,9,0.888888889,United States
481.0,625.5,Bangor University,United Kingdom,M,FC,VH,5.0,A,8.8,601.0,5.3,601.0,14.9,701.0,39.7,346.0,42.2,391.0,55.4,267.0,24.6,503.0,13.0,661.0,87.4,108.0,23.9,155.0,66.3,4050.0,27.6,829.0,25.3,594.0,72.7,489.0,64.3,559.0,88.2,147.0,United Kingdom,8130,14.8,23,0.888888889,United Kingdom
481.0,625.5,Leibniz University Hannover,Germany,L,CO,VH,5.0,A,21.3,408.0,33.2,298.0,16.8,701.0,14.8,640.0,40.5,408.0,30.6,418.0,44.3,350.0,13.1,654.0,29.9,449.0,23.9,155.0,66.3,3790.0,38.3,354.0,41.5,227.0,62.1,730.0,81.6,242.0,58.2,619.0,Germany,19807,39.5,15,0.888888889,Germany
481.0,405.0,Satbayev University,Kazakhstan,M,FO,VH,4.0,A,23.3,370.0,36.0,272.0,84.3,111.0,1.2,701.0,40.5,407.0,4.2,701.0,1.0,701.0,10.5,701.0,1.3,701.0,23.9,1501.0,66.3,18310.0,22.7,1172.0,10.8,1553.0,8.5,1875.0,23.2,1395.0,68.7,424.0,Kazakhstan,8114,12.4,5,0.888888889,Kazakhstan
486.0,565.5,University of Electronic Science and Technology of China,China (Mainland),XL,CO,VH,4.0,A,4.3,601.0,3.0,601.0,8.6,701.0,96.4,46.0,3.4,701.0,2.6,701.0,21.7,530.0,7.6,701.0,3.5,701.0,23.7,155.0,66.3,3650.0,34.8,469.0,35.2,344.0,80.9,302.0,85.5,201.0,33.9,1359.0,China,37498,15.7,3,0.888888889,China (Mainland)
486.0,595.5,University of Guelph,Canada,L,CO,VH,4.0,A,13.5,601.0,20.9,444.0,5.8,701.0,47.5,286.0,43.5,384.0,15.1,618.0,22.3,525.0,13.1,658.0,36.3,389.0,23.7,155.0,66.3,4350.0,32.6,565.0,36.2,322.0,66.2,645.0,78.1,289.0,64.5,494.0,Canada,22936,27.3,10,0.888888889,Canada
491.0,565.5,Dalian University of Technology,China (Mainland),XL,CO,VH,4.0,A,9.1,601.0,3.2,601.0,16.8,701.0,79.8,110.0,12.2,701.0,3.2,701.0,16.3,582.0,13.7,627.0,8.7,691.0,23.5,155.0,66.3,4230.0,37.0,388.0,35.0,349.0,68.1,599.0,86.8,187.0,40.2,1110.0,China,37389,14.5,3,0.888888889,China (Mainland)
491.0,467.0,University of Iowa,United States,L,FC,VH,5.0,A,19.9,444.0,11.2,601.0,48.2,325.0,20.9,548.0,22.3,569.0,4.6,701.0,51.3,304.0,22.1,374.0,38.4,373.0,23.5,155.0,66.3,2170.0,46.1,186.0,37.0,305.0,79.9,324.0,88.6,177.0,55.8,664.0,United States,28583,10.9,6,0.888888889,United States
494.0,461.0,Rensselaer Polytechnic Institute,United States,M,CO,VH,5.0,B,8.3,601.0,7.0,601.0,19.5,682.0,70.7,144.0,4.0,701.0,44.3,326.0,1.6,701.0,24.1,350.0,2.7,701.0,23.4,155.0,66.3,4760.0,34.1,490.0,30.3,463.0,60.9,760.0,89.9,167.0,78.7,273.0,United States,7496,15.3,20,0.888888889,United States
498.0,346.0,Ewha Womans University,South Korea,L,FC,HI,4.0,B,26.7,325.0,23.0,413.0,77.4,150.0,7.7,701.0,7.8,701.0,19.8,551.0,1.6,701.0,15.3,552.0,6.9,701.0,23.2,155.0,66.3,6520.0,37.6,370.0,35.3,342.0,44.5,1132.0,82.8,232.0,49.6,814.0,South Korea,13999,16.7,15,0.888888889,South Korea
498.0,625.5,Ulster University,United Kingdom,L,CO,VH,4.0,A,8.4,601.0,13.0,601.0,11.9,701.0,12.1,697.0,100.0,72.0,90.5,117.0,38.5,388.0,11.6,701.0,63.7,230.0,23.2,155.0,66.3,7860.0,21.3,1283.0,22.4,717.0,62.0,737.0,50.1,806.0,82.4,215.0,United Kingdom,19825,20.1,10,0.888888889,United Kingdom
498.0,585.5,University of Delaware,United States,L,CO,VH,5.0,A,10.3,601.0,7.9,601.0,6.9,701.0,59.1,212.0,36.3,444.0,13.7,649.0,28.2,468.0,19.8,419.0,31.8,424.0,23.2,155.0,66.3,4240.0,32.7,557.0,31.8,418.0,72.5,495.0,80.9,252.0,62.3,535.0,United States,21545,16.1,11,0.888888889,United States
502.0,565.5,Bilkent University,Turkey,M,CO,VH,3.0,B,22.2,396.0,44.9,196.0,17.2,701.0,12.9,679.0,72.0,264.0,5.7,701.0,4.1,701.0,14.3,588.0,14.2,621.0,23.1,155.0,66.3,6230.0,27.8,813.0,26.0,569.0,48.8,1044.0,91.4,152.0,70.0,406.0,Turkey,9109,14.8,8,0.888888889,Turkey
502.0,725.5,University of Portsmouth,United Kingdom,L,CO,VH,3.0,A,8.4,601.0,9.6,601.0,8.7,701.0,18.7,572.0,75.1,253.0,87.3,134.0,44.8,348.0,12.6,690.0,73.1,187.0,23.1,155.0,66.3,4720.0,20.0,1377.0,20.0,814.0,84.5,223.0,40.6,966.0,94.7,56.0,United Kingdom,23625,16.8,29,0.888888889,United Kingdom
505.0,585.5,Macau University of Science and Technology,Macau SAR,L,CO,VH,2.0,B,4.2,601.0,4.2,601.0,4.5,701.0,47.8,283.0,100.0,12.0,100.0,1.0,2.4,701.0,20.9,394.0,1.1,701.0,23.0,155.0,66.3,2750.0,33.1,540.0,34.2,373.0,78.9,346.0,65.0,546.0,94.7,55.0,Macao,14091,41.8,92,0.888888889,Macau SAR
509.0,457.0,Sogang University,South Korea,M,CO,VH,4.0,B,21.5,401.0,49.1,178.0,55.7,269.0,5.5,701.0,7.2,701.0,24.3,483.0,1.0,701.0,16.5,513.0,1.4,701.0,22.9,155.0,66.3,9750.0,27.2,865.0,30.6,452.0,39.8,1225.0,73.3,362.0,45.0,960.0,South Korea,9688,23.9,19,0.888888889,South Korea
509.0,515.5,University of Bayreuth,Germany,M,CO,VH,3.0,A,10.3,601.0,19.3,467.0,46.4,338.0,27.0,464.0,50.1,357.0,21.9,515.0,40.2,374.0,12.1,701.0,15.4,603.0,22.9,155.0,66.3,3540.0,38.0,361.0,40.8,236.0,65.0,671.0,83.4,222.0,67.7,434.0,Germany,8944,24.5,14,0.888888889,Germany
511.0,545.5,East China Normal University,China (Mainland),L,CO,VH,4.0,A,15.2,571.0,3.7,601.0,19.1,693.0,53.1,243.0,23.3,562.0,19.6,553.0,31.0,453.0,11.7,701.0,19.7,548.0,22.8,155.0,66.3,3120.0,42.7,248.0,35.1,346.0,76.3,408.0,66.3,520.0,56.4,654.0,China,28787,14.1,8,0.888888889,China (Mainland)
514.0,725.5,Boğaziçi University,Turkey,L,CO,HI,5.0,A,23.0,378.0,58.4,138.0,4.0,701.0,14.3,649.0,11.1,701.0,2.6,701.0,4.9,701.0,52.7,121.0,6.2,701.0,22.7,155.0,66.3,6250.0,26.1,929.0,26.6,550.0,57.4,831.0,59.6,653.0,50.6,785.0,Turkey,12877,23.5,2,0.888888889,Turkey
514.0,900.5,Duy Tan University,Vietnam,L,CO,VH,3.0,C,10.7,601.0,26.3,367.0,3.8,701.0,33.6,408.0,37.0,436.0,1.2,701.0,63.7,222.0,10.9,701.0,57.4,263.0,22.7,155.0,66.3,6430.0,12.1,1872.0,14.2,1186.0,87.5,163.0,17.4,1711.0,52.5,725.0,Vietnam,23951,24.3,0,0.888888889,Vietnam
514.0,422.0,Shanghai University,China (Mainland),XL,CO,VH,3.0,A,22.2,397.0,9.0,601.0,53.3,291.0,25.4,476.0,43.8,383.0,5.9,701.0,11.5,643.0,11.1,701.0,15.8,598.0,22.7,155.0,66.3,5820.0,31.8,600.0,38.0,292.0,62.7,712.0,71.3,401.0,42.9,1020.0,China,38015,13.0,6,0.888888889,China (Mainland)
520.0,505.5,Kyungpook National University,South Korea,L,FC,VH,4.0,A,11.1,601.0,18.0,486.0,64.5,217.0,17.2,597.0,9.8,701.0,20.1,545.0,7.7,701.0,43.1,168.0,54.6,279.0,22.6,155.0,66.3,5510.0,33.2,535.0,38.1,284.0,51.5,979.0,96.2,100.0,50.2,798.0,South Korea,18432,20.1,14,0.888888889,South Korea
523.0,675.5,University of Hull,United Kingdom,L,FC,HI,4.0,A,8.5,601.0,3.5,601.0,13.0,701.0,25.4,477.0,57.4,322.0,67.4,221.0,36.4,407.0,16.8,507.0,85.2,118.0,22.5,155.0,66.3,4380.0,27.4,849.0,24.3,637.0,74.3,457.0,59.8,649.0,85.4,185.0,United Kingdom,12305,18.0,21,0.888888889,United Kingdom
530.0,675.5,Aristotle University of Thessaloniki,Greece,XL,FC,VH,4.0,A,28.7,305.0,25.9,370.0,3.8,701.0,13.5,667.0,1.4,701.0,4.0,701.0,75.4,169.0,15.7,532.0,36.6,388.0,22.1,155.0,66.3,8150.0,22.3,1200.0,16.8,980.0,66.3,641.0,52.7,758.0,38.1,1185.0,Greece,49654,18.2,5,0.888888889,Greece
530.0,675.5,University of Genoa,Italy,L,FC,VH,5.0,A,17.4,511.0,3.8,601.0,11.3,701.0,40.6,340.0,4.8,701.0,8.8,701.0,54.3,291.0,12.7,679.0,61.9,243.0,22.1,155.0,66.3,4300.0,36.1,422.0,28.3,509.0,78.0,366.0,73.4,359.0,47.3,879.0,Italy,21470,16.5,7,0.888888889,Italy
534.0,595.5,University of Crete,Greece,L,FC,HI,4.0,A,15.1,575.0,14.3,573.0,3.0,701.0,67.9,158.0,1.7,701.0,3.8,701.0,13.4,619.0,8.9,701.0,3.5,701.0,22.0,155.0,66.3,5280.0,19.9,1378.0,25.7,583.0,76.5,403.0,64.5,557.0,47.4,877.0,Greece,14119,26.5,4,0.888888889,Greece
534.0,625.5,University of Salamanca,Spain,L,FC,VH,5.0,A,26.8,324.0,15.0,550.0,23.2,611.0,6.9,701.0,6.7,701.0,22.4,510.0,45.3,343.0,15.3,550.0,72.5,189.0,22.0,155.0,66.3,9610.0,32.0,592.0,21.8,740.0,50.4,1013.0,39.9,981.0,53.6,701.0,Spain,24707,14.7,13,0.888888889,Spain
542.0,359.0,ITMO University,Russia,M,FO,VH,5.0,A,12.0,601.0,11.6,601.0,96.2,55.0,6.9,701.0,21.4,579.0,38.9,354.0,27.3,476.0,7.3,701.0,15.0,612.0,21.7,155.0,66.3,6770.0,34.0,493.0,34.9,351.0,40.0,1221.0,69.0,454.0,67.1,443.0,Russian Federation,10902,14.6,18,0.888888889,Russia
545.0,505.5,Bar-Ilan University,Israel,L,FC,VH,4.0,A,8.0,601.0,5.3,601.0,7.8,701.0,62.2,194.0,47.9,366.0,2.9,701.0,10.2,667.0,15.2,554.0,28.4,463.0,21.5,155.0,66.3,5140.0,30.0,683.0,34.1,374.0,54.1,911.0,85.8,197.0,46.8,894.0,Israel,19599,19.0,4,0.888888889,Israel
548.0,595.5,Lehigh University,United States,M,CO,VH,5.0,B,5.8,601.0,4.2,601.0,26.2,567.0,38.4,362.0,62.4,311.0,29.6,426.0,9.1,693.0,28.3,285.0,47.5,320.0,21.4,155.0,66.3,6960.0,33.0,543.0,22.5,709.0,57.6,828.0,63.6,574.0,73.8,353.0,United States,6518,11.2,17,0.888888889,United States
548.0,555.5,University of Eastern Finland,Finland,L,CO,VH,4.0,A,14.8,588.0,9.7,601.0,39.4,403.0,24.6,494.0,30.9,482.0,4.8,701.0,62.4,230.0,8.1,701.0,28.4,463.0,21.4,155.0,66.3,5320.0,28.9,746.0,31.2,437.0,69.7,561.0,67.4,490.0,48.5,851.0,Finland,12237,18.5,5,0.888888889,Finland
556.0,775.5,Florida International University,United States,XL,FC,HI,4.0,A,14.9,586.0,35.4,274.0,12.0,701.0,12.8,682.0,21.1,581.0,12.1,676.0,68.1,207.0,14.2,594.0,39.0,367.0,21.1,155.0,66.3,4280.0,31.0,640.0,29.3,487.0,74.2,461.0,61.5,623.0,51.0,771.0,United States,35006,22.4,9,0.888888889,United States
556.0,358.0,"University of Chemistry and Technology, Prague",Czech Republic,S,FO,VH,4.0,A,6.1,601.0,7.9,601.0,99.0,35.0,12.9,680.0,27.8,502.0,71.9,201.0,3.2,701.0,10.1,701.0,1.3,701.0,21.1,155.0,66.3,10320.0,32.8,551.0,14.7,1145.0,29.0,1469.0,45.7,882.0,51.0,770.0,Czech Republic,4061,8.3,23,0.888888889,Czech Republic
561.0,675.5,Chongqing University,China (Mainland),XL,CO,VH,4.0,A,8.4,601.0,3.8,601.0,13.2,701.0,70.4,146.0,14.7,672.0,2.2,701.0,11.4,645.0,13.6,630.0,10.3,665.0,21.0,155.0,66.3,3590.0,32.8,552.0,38.2,278.0,75.9,419.0,79.6,268.0,42.0,1050.0,China,42607,20.1,2,0.888888889,China (Mainland)
